gyro_0,gyro_1,gyro_2,accel_0,accel_1,accel_2,mag_0,mag_1,mag_2
0.0,0.0,-0.001065,-1.27,-3.28125,-9.444375,0,0,0
0.002131,0.001065,0.0,-1.25875,-3.269375,-9.423125,0,0,0
0.0,0.001065,0.0,-1.268125,-3.264375,-9.433125,0,0,0
-0.003196,0.0,0.0,-1.2625,-3.28,-9.449375,0,0,0
-0.002131,0.001065,0.0,-1.271875,-3.28125,-9.443125,0,0,0
-0.001065,0.002131,-0.001065,-1.26125,-3.279375,-9.434375,0,0,0
0.001065,0.002131,-0.001065,-1.275625,-3.26875,-9.429375,0,0,0
0.0,0.0,-0.002131,-1.2675,-3.2825,-9.440625,0,0,0
-0.002131,0.001065,-0.001065,-1.264375,-3.283125,-9.443125,0,0,0
-0.001065,0.001065,0.0,-1.269375,-3.2675,-9.4325,0,0,0
-0.001065,0.0,0.0,-1.26625,-3.279375,-9.4325,0,0,0
-0.001065,0.001065,-0.001065,-1.2575,-3.281875,-9.44,0,0,0
-0.001065,0.001065,-0.001065,-1.258125,-3.289375,-9.434375,0,0,0
-0.001065,0.001065,-0.001065,-1.2675,-3.275,-9.43125,0,0,0
-0.001065,0.001065,-0.001065,-1.2675,-3.261875,-9.4325,0,0,0
-0.001065,0.001065,-0.001065,-1.2675,-3.271875,-9.429375,0,0,0
-0.001065,0.001065,0.0,-1.265625,-3.273125,-9.446875,0,0,0
0.0,-0.001065,0.0,-1.268125,-3.27625,-9.445,0,0,0
0.0,0.001065,0.0,-1.265,-3.274375,-9.41875,0,0,0
0.0,0.001065,-0.001065,-1.26125,-3.276875,-9.4325,0,0,0
0.0,0.0,-0.001065,-1.26125,-3.281875,-9.435625,0,0,0
-0.001065,0.001065,0.0,-1.261875,-3.27875,-9.44,0,0,0
-0.001065,0.0,-0.001065,-1.265,-3.2825,-9.4275,0,0,0
-0.001065,0.0,0.0,-1.271875,-3.268125,-9.434375,0,0,0
0.0,0.001065,0.0,-1.2625,-3.27375,-9.45,0,0,0
-0.001065,0.001065,0.0,-1.261875,-3.28125,-9.434375,0,0,0
-0.002131,0.0,-0.001065,-1.26375,-3.269375,-9.434375,0,0,0
-0.001065,0.001065,0.001065,-1.263125,-3.27375,-9.425,0,0,0
0.0,0.001065,0.0,-1.264375,-3.27375,-9.43375,0,0,0
0.0,0.0,-0.001065,-1.26625,-3.284375,-9.4325,0,0,0
-0.001065,0.001065,-0.001065,-1.26,-3.27375,-9.433125,0,0,0
0.001065,0.002131,-0.001065,-1.266875,-3.2675,-9.434375,0,0,0
0.0,0.0,0.001065,-1.275,-3.285,-9.44,0,0,0
-0.002131,0.0,0.0,-1.26625,-3.26875,-9.440625,0,0,0
-0.002131,0.0,-0.001065,-1.26,-3.275,-9.443125,0,0,0
0.0,0.0,0.0,-1.268125,-3.279375,-9.429375,0,0,0
0.0,0.0,0.001065,-1.269375,-3.275625,-9.430625,0,0,0
-0.001065,-0.001065,0.0,-1.264375,-3.285,-9.44125,0,0,0
-0.001065,0.002131,-0.001065,-1.261875,-3.274375,-9.434375,0,0,0
-0.001065,0.0,-0.002131,-1.26,-3.2675,-9.43,0,0,0
-0.001065,0.0,-0.001065,-1.264375,-3.27125,-9.44,0,0,0
-0.002131,0.001065,-0.001065,-1.2675,-3.284375,-9.446875,0,0,0
-0.001065,0.0,0.0,-1.263125,-3.278125,-9.436875,0,0,0
0.0,0.001065,0.0,-1.268125,-3.278125,-9.43375,0,0,0
-0.001065,0.001065,-0.001065,-1.266875,-3.264375,-9.411875,0,0,0
-0.001065,0.001065,0.0,-1.2725,-3.28125,-9.43125,0,0,0
-0.001065,-0.001065,0.0,-1.270625,-3.285625,-9.443125,0,0,0
-0.001065,-0.001065,-0.002131,-1.27,-3.270625,-9.44,0,0,0
0.0,0.0,0.001065,-1.270625,-3.273125,-9.436875,0,0,0
0.0,0.002131,-0.001065,-1.264375,-3.2725,-9.4275,0,0,0
-0.001065,0.001065,-0.001065,-1.26375,-3.280625,-9.44875,0,0,0
-0.001065,-0.001065,-0.001065,-1.264375,-3.275,-9.435,0,0,0
-0.001065,0.001065,-0.001065,-1.263125,-3.2725,-9.421875,0,0,0
0.0,0.001065,-0.001065,-1.266875,-3.2775,-9.424375,0,0,0
-0.002131,0.0,-0.001065,-1.26875,-3.276875,-9.42375,0,0,0
-0.002131,0.0,-0.001065,-1.259375,-3.27625,-9.439375,0,0,0
0.0,0.001065,-0.001065,-1.263125,-3.275625,-9.409375,0,0,0
-0.002131,0.001065,0.0,-1.270625,-3.268125,-9.42,0,0,0
-0.001065,0.0,0.0,-1.26875,-3.2825,-9.45125,0,0,0
-0.001065,0.0,-0.001065,-1.264375,-3.26875,-9.4525,0,0,0
-0.003196,0.0,0.0,-1.26875,-3.279375,-9.434375,0,0,0
0.0,0.001065,0.0,-1.270625,-3.284375,-9.424375,0,0,0
-0.001065,0.0,0.0,-1.265,-3.27625,-9.433125,0,0,0
0.0,0.0,-0.001065,-1.2675,-3.28,-9.421875,0,0,0
0.0,0.0,0.0,-1.25875,-3.268125,-9.431875,0,0,0
-0.001065,0.001065,-0.001065,-1.26875,-3.265,-9.418125,0,0,0
-0.002131,0.0,-0.001065,-1.268125,-3.274375,-9.4275,0,0,0
0.0,-0.001065,-0.001065,-1.2625,-3.284375,-9.441875,0,0,0
0.0,0.0,-0.001065,-1.266875,-3.283125,-9.4275,0,0,0
0.0,0.0,-0.001065,-1.26875,-3.278125,-9.438125,0,0,0
0.001065,0.0,-0.001065,-1.2675,-3.270625,-9.43375,0,0,0
0.0,0.001065,-0.001065,-1.25875,-3.2825,-9.445625,0,0,0
0.0,0.0,-0.001065,-1.265,-3.276875,-9.435,0,0,0
0.0,0.001065,0.0,-1.270625,-3.275625,-9.42875,0,0,0
-0.001065,0.0,0.0,-1.268125,-3.275,-9.440625,0,0,0
-0.001065,0.0,-0.001065,-1.265,-3.276875,-9.43875,0,0,0
-0.002131,0.001065,0.0,-1.26875,-3.290625,-9.434375,0,0,0
0.0,0.001065,0.0,-1.26625,-3.270625,-9.43,0,0,0
0.0,0.001065,0.001065,-1.26875,-3.27125,-9.43125,0,0,0
0.0,0.001065,-0.001065,-1.26625,-3.27125,-9.426875,0,0,0
-0.001065,0.001065,0.0,-1.26125,-3.291875,-9.435625,0,0,0
-0.001065,0.001065,-0.002131,-1.265625,-3.27875,-9.43,0,0,0
0.0,0.002131,-0.001065,-1.26375,-3.274375,-9.440625,0,0,0
-0.001065,0.001065,0.0,-1.269375,-3.264375,-9.430625,0,0,0
0.0,0.0,-0.002131,-1.26125,-3.29375,-9.44375,0,0,0
0.0,0.0,-0.001065,-1.260625,-3.26875,-9.438125,0,0,0
0.0,0.001065,0.0,-1.263125,-3.275625,-9.415,0,0,0
-0.001065,0.001065,0.0,-1.255,-3.27125,-9.441875,0,0,0
0.0,0.0,0.0,-1.26875,-3.283125,-9.441875,0,0,0
-0.001065,0.0,-0.003196,-1.266875,-3.2725,-9.440625,0,0,0
-0.002131,0.0,-0.002131,-1.265,-3.2725,-9.420625,0,0,0
-0.001065,0.0,0.0,-1.258125,-3.266875,-9.425625,0,0,0
-0.001065,0.001065,-0.001065,-1.2625,-3.280625,-9.436875,0,0,0
-0.002131,0.001065,-0.002131,-1.266875,-3.281875,-9.440625,0,0,0
-0.003196,0.0,-0.001065,-1.2675,-3.261875,-9.419375,0,0,0
-0.001065,0.0,-0.001065,-1.265,-3.27125,-9.43625,0,0,0
0.0,0.0,0.0,-1.259375,-3.26875,-9.4325,0,0,0
-0.001065,0.0,0.0,-1.260625,-3.274375,-9.444375,0,0,0
0.0,0.001065,-0.001065,-1.268125,-3.274375,-9.42375,0,0,0
0.0,-0.001065,0.0,-1.26,-3.279375,-9.423125,0,0,0
0.0,0.0,0.0,-1.264375,-3.271875,-9.425625,0,0,0
-0.001065,0.001065,0.001065,-1.25875,-3.28375,-9.445,0,0,0
0.0,0.001065,0.0,-1.263125,-3.27625,-9.4425,0,0,0
0.0,0.0,-0.001065,-1.2575,-3.265,-9.43125,0,0,0
-0.001065,0.001065,0.0,-1.27125,-3.27,-9.441875,0,0,0
-0.002131,0.001065,0.0,-1.26875,-3.28875,-9.45125,0,0,0
0.0,0.0,-0.001065,-1.266875,-3.285,-9.435,0,0,0
0.0,0.001065,-0.001065,-1.258125,-3.28,-9.430625,0,0,0
0.0,0.0,-0.001065,-1.26375,-3.271875,-9.446875,0,0,0
0.0,0.001065,-0.001065,-1.260625,-3.285,-9.4425,0,0,0
-0.001065,0.002131,0.0,-1.26625,-3.284375,-9.436875,0,0,0
-0.001065,0.001065,-0.001065,-1.266875,-3.27625,-9.433125,0,0,0
-0.001065,0.001065,-0.002131,-1.265,-3.27,-9.4275,0,0,0
-0.003196,0.0,-0.001065,-1.27375,-3.2775,-9.43,0,0,0
-0.001065,0.0,-0.001065,-1.270625,-3.279375,-9.44125,0,0,0
0.0,0.001065,-0.001065,-1.263125,-3.2775,-9.435625,0,0,0
-0.001065,0.001065,-0.001065,-1.264375,-3.2725,-9.420625,0,0,0
-0.001065,-0.001065,-0.001065,-1.260625,-3.270625,-9.426875,0,0,0
0.0,0.001065,0.0,-1.26375,-3.280625,-9.4475,0,0,0
0.0,0.0,0.001065,-1.26625,-3.2775,-9.43125,0,0,0
-0.001065,0.001065,0.0,-1.256875,-3.2725,-9.4275,0,0,0
0.0,0.001065,0.0,-1.268125,-3.2675,-9.434375,0,0,0
-0.001065,-0.001065,0.0,-1.2625,-3.279375,-9.435,0,0,0
-0.001065,0.001065,-0.001065,-1.25875,-3.27375,-9.43125,0,0,0
-0.001065,0.002131,-0.001065,-1.264375,-3.275625,-9.433125,0,0,0
-0.001065,0.001065,0.0,-1.269375,-3.27375,-9.421875,0,0,0
-0.001065,0.0,0.0,-1.2675,-3.28625,-9.440625,0,0,0
-0.003196,0.0,0.0,-1.259375,-3.27375,-9.435625,0,0,0
-0.002131,0.001065,0.0,-1.26625,-3.2775,-9.44,0,0,0
-0.001065,0.0,-0.001065,-1.269375,-3.275625,-9.429375,0,0,0
0.0,0.0,-0.002131,-1.265625,-3.278125,-9.433125,0,0,0
-0.001065,0.0,-0.001065,-1.260625,-3.27875,-9.446875,0,0,0
-0.001065,0.001065,-0.001065,-1.263125,-3.276875,-9.430625,0,0,0
-0.002131,0.0,0.0,-1.275,-3.270625,-9.4325,0,0,0
-0.001065,0.001065,-0.002131,-1.26875,-3.27375,-9.430625,0,0,0
0.001065,0.002131,0.0,-1.264375,-3.2725,-9.445625,0,0,0
0.0,0.001065,-0.001065,-1.263125,-3.2725,-9.451875,0,0,0
-0.001065,0.001065,0.0,-1.268125,-3.271875,-9.43,0,0,0
-0.002131,0.0,0.0,-1.26625,-3.270625,-9.424375,0,0,0
-0.001065,0.0,0.001065,-1.265,-3.2825,-9.435625,0,0,0
0.0,0.0,0.0,-1.258125,-3.28625,-9.43625,0,0,0
0.0,-0.001065,0.0,-1.268125,-3.279375,-9.44125,0,0,0
0.0,0.0,-0.001065,-1.27,-3.2625,-9.430625,0,0,0
-0.002131,0.001065,0.0,-1.26875,-3.270625,-9.44125,0,0,0
-0.001065,0.001065,0.0,-1.266875,-3.276875,-9.438125,0,0,0
0.0,-0.001065,0.0,-1.264375,-3.28,-9.430625,0,0,0
0.001065,0.0,-0.001065,-1.27,-3.275625,-9.428125,0,0,0
0.0,0.0,0.0,-1.25875,-3.27125,-9.4375,0,0,0
-0.001065,0.001065,0.001065,-1.265,-3.2875,-9.451875,0,0,0
0.0,0.0,0.0,-1.2675,-3.28,-9.435625,0,0,0
0.0,0.001065,-0.001065,-1.264375,-3.275625,-9.430625,0,0,0
0.0,0.0,-0.001065,-1.263125,-3.273125,-9.434375,0,0,0
-0.002131,0.0,0.0,-1.26125,-3.274375,-9.43375,0,0,0
-0.001065,0.001065,0.0,-1.25875,-3.284375,-9.43375,0,0,0
0.0,0.001065,-0.001065,-1.26375,-3.270625,-9.43875,0,0,0
0.0,0.0,-0.001065,-1.27625,-3.2725,-9.43125,0,0,0
-0.001065,0.0,0.0,-1.268125,-3.279375,-9.44875,0,0,0
-0.001065,0.0,-0.001065,-1.27125,-3.28125,-9.431875,0,0,0
-0.001065,0.0,0.0,-1.265625,-3.2725,-9.443125,0,0,0
0.001065,0.0,0.001065,-1.26625,-3.275,-9.42875,0,0,0
-0.001065,0.001065,-0.001065,-1.26,-3.27625,-9.436875,0,0,0
-0.001065,0.001065,0.0,-1.2625,-3.285,-9.43875,0,0,0
0.001065,0.0,0.0,-1.2675,-3.275,-9.441875,0,0,0
0.0,0.001065,-0.001065,-1.2625,-3.2675,-9.435,0,0,0
-0.001065,0.0,0.0,-1.260625,-3.279375,-9.43875,0,0,0
-0.003196,0.0,-0.002131,-1.27,-3.278125,-9.435,0,0,0
0.001065,0.001065,-0.002131,-1.269375,-3.294375,-9.450625,0,0,0
0.001065,0.001065,-0.001065,-1.266875,-3.2625,-9.431875,0,0,0
0.0,0.0,-0.002131,-1.276875,-3.28375,-9.448125,0,0,0
0.0,0.0,-0.002131,-1.265625,-3.275,-9.45875,0,0,0
-0.001065,0.001065,0.0,-1.268125,-3.283125,-9.426875,0,0,0
0.001065,0.002131,-0.001065,-1.25875,-3.268125,-9.433125,0,0,0
0.0,-0.001065,0.0,-1.27125,-3.285,-9.441875,0,0,0
0.0,0.001065,-0.001065,-1.26125,-3.2775,-9.42625,0,0,0
-0.001065,0.001065,0.0,-1.256875,-3.279375,-9.436875,0,0,0
-0.002131,0.001065,-0.001065,-1.263125,-3.275,-9.429375,0,0,0
-0.001065,0.0,0.0,-1.270625,-3.269375,-9.425,0,0,0
-0.001065,0.0,-0.001065,-1.26125,-3.273125,-9.429375,0,0,0
0.0,0.0,-0.001065,-1.2675,-3.27875,-9.443125,0,0,0
0.001065,0.001065,0.0,-1.273125,-3.279375,-9.415625,0,0,0
0.001065,0.0,-0.001065,-1.260625,-3.273125,-9.426875,0,0,0
0.0,0.001065,-0.001065,-1.265625,-3.2675,-9.436875,0,0,0
-0.001065,0.001065,0.0,-1.263125,-3.280625,-9.443125,0,0,0
-0.001065,-0.001065,-0.002131,-1.26875,-3.27125,-9.4375,0,0,0
-0.001065,-0.001065,-0.001065,-1.268125,-3.280625,-9.433125,0,0,0
-0.001065,0.001065,0.0,-1.26375,-3.27125,-9.43375,0,0,0
-0.001065,0.001065,-0.001065,-1.27,-3.284375,-9.444375,0,0,0
-0.001065,0.002131,0.0,-1.264375,-3.27375,-9.440625,0,0,0
0.001065,0.0,0.0,-1.268125,-3.288125,-9.435625,0,0,0
0.0,0.0,-0.001065,-1.263125,-3.25875,-9.4325,0,0,0
-0.001065,0.0,-0.001065,-1.26625,-3.278125,-9.444375,0,0,0
0.0,0.0,0.0,-1.26375,-3.275625,-9.438125,0,0,0
0.0,0.002131,0.0,-1.256875,-3.273125,-9.426875,0,0,0
-0.001065,0.0,0.0,-1.269375,-3.26875,-9.430625,0,0,0
0.0,-0.001065,0.0,-1.260625,-3.285625,-9.44625,0,0,0
0.001065,-0.001065,-0.001065,-1.259375,-3.28375,-9.43875,0,0,0
-0.001065,0.0,-0.001065,-1.2625,-3.28125,-9.436875,0,0,0
-0.001065,0.0,0.0,-1.265,-3.2675,-9.430625,0,0,0
-0.002131,0.0,-0.001065,-1.2675,-3.27375,-9.436875,0,0,0
-0.001065,0.0,0.0,-1.26,-3.278125,-9.436875,0,0,0
0.001065,0.0,0.001065,-1.255625,-3.280625,-9.430625,0,0,0
0.0,0.0,0.0,-1.27,-3.27375,-9.436875,0,0,0
0.0,0.0,0.0,-1.269375,-3.269375,-9.4325,0,0,0
0.0,0.002131,0.0,-1.265625,-3.28375,-9.435625,0,0,0
0.0,0.001065,-0.001065,-1.26625,-3.278125,-9.44,0,0,0
0.0,0.0,0.001065,-1.265,-3.286875,-9.429375,0,0,0
0.001065,0.0,0.0,-1.271875,-3.264375,-9.43,0,0,0
0.0,0.0,0.0,-1.264375,-3.28375,-9.44,0,0,0
0.001065,0.0,-0.001065,-1.27125,-3.28,-9.426875,0,0,0
0.001065,0.001065,0.0,-1.260625,-3.278125,-9.420625,0,0,0
0.0,0.0,-0.002131,-1.27,-3.27,-9.43125,0,0,0
0.0,0.0,-0.002131,-1.26,-3.280625,-9.433125,0,0,0
0.0,0.0,0.001065,-1.27375,-3.27125,-9.43875,0,0,0
0.0,0.001065,-0.001065,-1.26125,-3.278125,-9.440625,0,0,0
-0.001065,0.001065,-0.001065,-1.268125,-3.27,-9.43,0,0,0
0.0,0.0,-0.001065,-1.270625,-3.2725,-9.43375,0,0,0
0.0,0.001065,-0.001065,-1.260625,-3.276875,-9.44125,0,0,0
-0.002131,0.001065,-0.001065,-1.263125,-3.271875,-9.430625,0,0,0
-0.001065,0.001065,-0.001065,-1.265,-3.275625,-9.438125,0,0,0
-0.001065,0.001065,-0.001065,-1.273125,-3.265625,-9.448125,0,0,0
-0.001065,0.0,-0.001065,-1.26625,-3.28375,-9.449375,0,0,0
0.0,0.001065,-0.001065,-1.25875,-3.275625,-9.438125,0,0,0
0.0,0.0,0.0,-1.265625,-3.274375,-9.439375,0,0,0
0.0,0.0,0.0,-1.268125,-3.270625,-9.43625,0,0,0
-0.001065,0.0,-0.002131,-1.269375,-3.28125,-9.453125,0,0,0
-0.002131,0.0,-0.001065,-1.26375,-3.276875,-9.435,0,0,0
-0.001065,0.001065,-0.001065,-1.2675,-3.273125,-9.429375,0,0,0
0.0,0.0,0.0,-1.269375,-3.26375,-9.424375,0,0,0
0.0,0.001065,0.0,-1.275625,-3.27,-9.43875,0,0,0
0.0,0.002131,0.0,-1.26125,-3.27875,-9.44,0,0,0
0.0,0.0,0.0,-1.26375,-3.275,-9.425625,0,0,0
-0.001065,0.0,-0.001065,-1.264375,-3.280625,-9.440625,0,0,0
-0.001065,0.0,0.0,-1.2675,-3.27125,-9.4325,0,0,0
-0.002131,0.001065,-0.001065,-1.263125,-3.27125,-9.434375,0,0,0
0.0,0.001065,0.001065,-1.26375,-3.271875,-9.426875,0,0,0
0.0,0.0,-0.001065,-1.2725,-3.27375,-9.433125,0,0,0
-0.001065,0.001065,-0.001065,-1.2675,-3.27375,-9.435,0,0,0
-0.002131,0.0,-0.001065,-1.26125,-3.276875,-9.433125,0,0,0
-0.002131,-0.001065,-0.001065,-1.26125,-3.280625,-9.439375,0,0,0
0.0,0.001065,-0.002131,-1.2625,-3.279375,-9.4225,0,0,0
0.0,0.0,-0.001065,-1.2675,-3.268125,-9.43625,0,0,0
-0.001065,0.0,-0.002131,-1.263125,-3.271875,-9.44375,0,0,0
-0.002131,0.001065,0.0,-1.256875,-3.280625,-9.43375,0,0,0
-0.001065,0.001065,-0.001065,-1.264375,-3.275,-9.4325,0,0,0
-0.001065,0.001065,0.0,-1.2625,-3.269375,-9.435625,0,0,0
0.0,0.0,0.0,-1.268125,-3.280625,-9.448125,0,0,0
0.0,0.0,-0.001065,-1.255625,-3.283125,-9.44125,0,0,0
-0.001065,0.0,-0.001065,-1.255,-3.2825,-9.42,0,0,0
-0.002131,0.001065,-0.001065,-1.27125,-3.275,-9.44375,0,0,0
-0.001065,0.001065,0.0,-1.270625,-3.27125,-9.43375,0,0,0
-0.002131,0.0,0.0,-1.2575,-3.27625,-9.435625,0,0,0
-0.001065,0.001065,-0.001065,-1.27125,-3.28375,-9.429375,0,0,0
-0.001065,0.001065,-0.001065,-1.2725,-3.27375,-9.436875,0,0,0
-0.001065,0.001065,-0.001065,-1.270625,-3.266875,-9.4275,0,0,0
-0.001065,0.001065,0.001065,-1.270625,-3.279375,-9.4375,0,0,0
-0.001065,0.0,0.0,-1.26,-3.278125,-9.433125,0,0,0
-0.001065,0.001065,0.0,-1.263125,-3.341875,-9.4675,0,0,0
0.001065,0.001065,-0.001065,-1.264375,-3.259375,-9.42875,0,0,0
-0.001065,0.001065,-0.001065,-1.253125,-3.280625,-9.464375,0,0,0
0.0,0.002131,-0.001065,5.630625,-4.514375,-13.054375,0,0,0
0.0,-0.02024,-0.029827,5.201875,-2.49,-5.061875,0,0,0
-0.063916,-0.138484,-0.411192,1.975,-6.523125,-16.6125,0,0,0
-0.136354,-0.38243,-1.045024,-1.249375,-6.499375,-19.20375,0,0,0
-0.24075,-0.490021,-1.53398,-3.70625,-12.9325,-20.479375,0,0,0
-0.205596,-0.482565,-1.561677,-10.035,-4.024375,-9.763125,0,0,0
-0.363255,-0.46339,-1.967543,-8.89625,0.0825,-6.434375,0,0,0
-0.074568,-0.688161,-1.745968,-2.146875,-0.058125,-3.06375,0,0,0
-0.012783,-0.251402,-0.027697,-0.21125,-3.688125,-6.29375,0,0,0
-0.002131,0.089482,0.235423,-2.1225,-3.613125,-7.693125,0,0,0
0.030893,0.059655,0.116114,-0.140625,0.271875,-8.754375,0,0,0
0.052198,0.08096,0.295078,1.371875,-0.819375,-7.9625,0,0,0
0.019175,-0.118244,0.047937,-2.61,-3.749375,-9.64625,0,0,0
0.007457,-0.994957,-0.284425,-3.5875,-4.74,-6.141875,0,0,0
0.051133,-1.900431,0.132093,-3.604375,-3.1,-9.781875,0,0,0
0.462325,-2.204031,0.82771,-0.245625,-6.654375,-9.073125,0,0,0
0.506,-2.570482,1.248489,-1.453125,-4.065,-10.801875,0,0,0
0.219444,-2.647181,1.476456,1.255625,-2.68625,-9.761875,0,0,0
0.330232,-2.570482,1.2911,-2.394375,-4.67,-8.99625,0,0,0
0.857538,-2.724945,0.877778,-2.6425,-3.60875,-8.590625,0,0,0
1.146224,-2.673813,0.892691,-3.1725,-4.05375,-8.410625,0,0,0
1.652224,-2.848516,0.901213,-3.9225,-4.725625,-8.888125,0,0,0
1.850364,-2.826145,0.861799,-3.715625,-4.220625,-9.17125,0,0,0
1.870604,-2.666356,0.819188,-3.9375,-3.67125,-8.555,0,0,0
1.805622,-2.647181,0.82771,-4.43625,-3.729375,-7.5375,0,0,0
1.769404,-2.732402,0.802144,-4.71875,-4.046875,-7.929375,0,0,0
1.755555,-2.841059,0.871386,-4.84,-3.886875,-7.415,0,0,0
1.678856,-2.974217,0.96939,-4.25125,-3.295,-6.9625,0,0,0
1.507349,-2.931607,0.964064,-3.6125,-2.9925,-6.41625,0,0,0
1.264468,-2.628006,0.804274,-4.285625,-4.12625,-5.75375,0,0,0
1.010936,-2.229598,0.642354,-4.901875,-4.624375,-6.124375,0,0,0
0.854342,-1.917475,0.662594,-4.750625,-3.764375,-6.52875,0,0,0
0.72651,-1.689509,0.634897,-5.56875,-3.715625,-5.8,0,0,0
0.514523,-1.415736,0.614657,-6.3775,-4.21,-5.94625,0,0,0
0.467651,-1.33158,0.676443,-6.76875,-4.08,-5.65125,0,0,0
0.558198,-1.363538,0.72651,-6.780625,-4.106875,-6.300625,0,0,0
0.637028,-1.375256,0.740358,-6.129375,-3.9025,-6.005,0,0,0
0.574177,-1.255946,0.674312,-5.811875,-3.919375,-6.245625,0,0,0
0.330232,-0.982173,0.510261,-6.38875,-3.945,-5.8225,0,0,0
0.072438,-0.662594,0.320644,-6.705,-4.088125,-5.820625,0,0,0
-0.026632,-0.528371,0.284425,-6.85125,-4.1525,-6.123125,0,0,0
-0.157659,-0.428236,0.398409,-6.85125,-4.43,-5.539375,0,0,0
-0.379234,-0.280164,0.534763,-7.343125,-4.346875,-5.815,0,0,0
-0.689226,-0.285491,0.808535,-7.81,-5.416875,-3.689375,0,0,0
-1.343298,-0.458064,1.51161,-7.858125,-5.939375,-7.5625,0,0,0
-0.814927,-0.495348,1.201618,-8.365,-3.926875,-7.385,0,0,0
-0.635963,-0.358994,0.955542,-10.328125,-4.855,-8.869375,0,0,0
-0.756337,-0.481499,1.137702,-5.88125,-3.238125,-3.854375,0,0,0
-0.786165,-0.567786,1.219727,-8.015,-2.695625,-6.05625,0,0,0
-0.401605,-0.581634,0.496413,-6.76875,-3.02375,-6.768125,0,0,0
-0.122505,-0.731836,0.12144,-7.12625,-3.756875,-5.236875,0,0,0
-0.003196,-0.82558,0.091613,-8.006875,-3.381875,-5.408125,0,0,0
0.096939,-0.60507,-0.023436,-7.72,-4.10125,-5.16125,0,0,0
0.137419,-0.151267,-0.264185,-8.04,-2.973125,-5.495625,0,0,0
0.140615,-0.142745,-0.221575,-8.39375,-3.54125,-5.485,0,0,0
0.140615,-0.151267,-0.140615,-7.50875,-3.214375,-5.5275,0,0,0
0.077764,-0.046872,-0.024501,-6.67875,-3.175625,-5.7125,0,0,0
-0.076699,-0.046872,0.006392,-7.446875,-3.61,-6.175,0,0,0
-0.209857,0.003196,-0.031958,-7.354375,-3.226875,-6.42375,0,0,0
-0.219444,-0.009587,-0.031958,-8.00625,-3.418125,-6.043125,0,0,0
-0.122505,0.043676,0.008522,-7.830625,-4.484375,-5.238125,0,0,0
-0.181095,0.160855,0.185356,-7.22375,-3.42125,-5.45,0,0,0
-0.131027,0.125701,0.210922,-7.85625,-3.986875,-5.36125,0,0,0
-0.021305,-0.023436,-0.030893,-7.935625,-4.11625,-5.759375,0,0,0
0.024501,-0.059655,-0.124636,-7.42875,-2.73,-4.955625,0,0,0
0.030893,0.083091,0.115049,-7.76375,-3.52,-6.085625,0,0,0
0.143811,0.05859,0.106526,-7.7575,-3.354375,-5.621875,0,0,0
0.241815,0.004261,-0.005326,-7.664375,-3.2675,-6.005,0,0,0
0.196009,0.025566,0.037284,-7.648125,-3.49625,-5.711875,0,0,0
0.15979,0.042611,0.069242,-7.314375,-3.4825,-6.005625,0,0,0
0.135289,0.074568,0.13955,-7.269375,-3.971875,-6.464375,0,0,0
0.176834,0.052198,0.144876,-8.13875,-3.87125,-4.6775,0,0,0
-0.064981,0.056459,0.096939,-7.021875,-3.53,-5.691875,0,0,0
-0.394148,0.105461,0.147006,-11.259375,-3.933125,-7.56375,0,0,0
-0.431432,0.232228,0.245011,-13.454375,-4.074375,-9.925,0,0,0
-0.347276,0.394148,-0.057524,-6.2425,-2.508125,-5.098125,0,0,0
-0.16192,0.093743,-0.142745,-8.553125,-2.85375,-5.750625,0,0,0
-0.072438,-0.192813,-0.028762,-7.34625,-3.221875,-5.45625,0,0,0
-0.027697,-0.075634,-0.030893,-7.3275,-2.59375,-5.87375,0,0,0
-0.010653,0.042611,-0.001065,-7.573125,-3.289375,-6.2825,0,0,0
-0.012783,0.051133,-0.003196,-7.715625,-3.528125,-5.746875,0,0,0
0.005326,-0.039415,0.008522,-7.644375,-3.15625,-5.51375,0,0,0
0.009587,-0.023436,-0.001065,-7.625,-3.958125,-6.001875,0,0,0
-0.02024,0.051133,-0.005326,-7.571875,-3.025,-5.285,0,0,0
0.0,-0.010653,0.002131,-7.70875,-2.964375,-5.485625,0,0,0
0.013848,-0.030893,0.0,-7.61125,-3.820625,-5.974375,0,0,0
-0.012783,0.03835,-0.004261,-7.5125,-2.985,-5.27125,0,0,0
-0.002131,-0.005326,0.0,-7.75,-3.435625,-5.736875,0,0,0
0.009587,-0.027697,0.002131,-7.76375,-4.0375,-6.018125,0,0,0
-0.008522,0.031958,-0.003196,-7.693125,-3.714375,-5.813125,0,0,0
0.0,-0.009587,0.003196,-7.4375,-2.9375,-5.894375,0,0,0
-0.001065,0.0,0.0,-7.333125,-2.458125,-5.615625,0,0,0
-0.002131,0.006392,-0.002131,-7.2475,-2.379375,-5.746875,0,0,0
0.001065,-0.003196,-0.001065,-7.39375,-2.7875,-5.6925,0,0,0
0.0,0.001065,-0.001065,-7.559375,-3.286875,-5.771875,0,0,0
-0.001065,-0.001065,-0.001065,-7.783125,-3.573125,-5.823125,0,0,0
-0.001065,0.0,0.0,-7.73875,-3.75375,-5.898125,0,0,0
-0.002131,0.003196,0.001065,-7.741875,-3.6975,-5.803125,0,0,0
-0.001065,-0.001065,-0.001065,-7.774375,-3.68875,-5.895,0,0,0
